yeduc,income,lincome,lyeduc
16,256.25,5.546154,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,300,5.703783,2.772589
16,250,5.521461,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,300,5.703783,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,250,5.521461,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,750,6.620073,2.772589
16,600,6.39693,2.772589
16,256.25,5.546154,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,750,6.620073,2.772589
16,600,6.39693,2.772589
16,400,5.991465,2.772589
16,600,6.39693,2.772589
16,400,5.991465,2.772589
16,600,6.39693,2.772589
16,400,5.991465,2.772589
16,500,6.214608,2.772589
16,300,5.703783,2.772589
16,750,6.620073,2.772589
16,300,5.703783,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,250,5.521461,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,450,6.109248,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,256.25,5.546154,2.772589
16,750,6.620073,2.772589
16,400,5.991465,2.772589
16,400,5.991465,2.772589
16,350,5.857933,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,600,6.39693,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,250,5.521461,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,400,5.991465,2.772589
16,550,6.309918,2.772589
16,700,6.55108,2.772589
16,700,6.55108,2.772589
16,500,6.214608,2.772589
16,1100,7.003066,2.772589
16,550,6.309918,2.772589
16,500,6.214608,2.772589
16,550,6.309918,2.772589
16,350,5.857933,2.772589
16,550,6.309918,2.772589
16,350,5.857933,2.772589
16,400,5.991465,2.772589
16,700,6.55108,2.772589
16,550,6.309918,2.772589
16,450,6.109248,2.772589
16,450,6.109248,2.772589
16,700,6.55108,2.772589
16,600,6.39693,2.772589
16,400,5.991465,2.772589
16,450,6.109248,2.772589
16,700,6.55108,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,550,6.309918,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,850,6.745236,2.772589
16,700,6.55108,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,450,6.109248,2.772589
16,700,6.55108,2.772589
16,700,6.55108,2.772589
16,450,6.109248,2.772589
16,700,6.55108,2.772589
16,600,6.39693,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,550,6.309918,2.772589
16,500,6.214608,2.772589
16,700,6.55108,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,450,6.109248,2.772589
16,350,5.857933,2.772589
16,550,6.309918,2.772589
16,600,6.39693,2.772589
16,400,5.991465,2.772589
16,600,6.39693,2.772589
16,550,6.309918,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,700,6.55108,2.772589
16,450,6.109248,2.772589
16,700,6.55108,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,550,6.309918,2.772589
16,600,6.39693,2.772589
16,450,6.109248,2.772589
16,375,5.926926,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,350,5.857933,2.772589
16,450,6.109248,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,350,5.857933,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,550,6.309918,2.772589
16,600,6.39693,2.772589
16,600,6.39693,2.772589
16,700,6.55108,2.772589
16,375,5.926926,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,500,6.214608,2.772589
16,600,6.39693,2.772589
16,600,6.39693,2.772589
16,700,6.55108,2.772589
16,600,6.39693,2.772589
16,500,6.214608,2.772589
16,700,6.55108,2.772589
16,450,6.109248,2.772589
16,600,6.39693,2.772589
16,550,6.309918,2.772589
16,700,6.55108,2.772589
16,550,6.309918,2.772589
16,375,5.926926,2.772589
16,1000,6.907755,2.772589
16,650,6.476973,2.772589
16,600,6.39693,2.772589
16,750,6.620073,2.772589
16,650,6.476973,2.772589
16,550,6.309918,2.772589
16,600,6.39693,2.772589
16,1000,6.907755,2.772589
16,650,6.476973,2.772589
16,700,6.55108,2.772589
16,750,6.620073,2.772589
16,750,6.620073,2.772589
16,700,6.55108,2.772589
16,700,6.55108,2.772589
16,700,6.55108,2.772589
16,650,6.476973,2.772589
16,525,6.263398,2.772589
16,650,6.476973,2.772589
16,750,6.620073,2.772589
16,700,6.55108,2.772589
16,750,6.620073,2.772589
16,850,6.745236,2.772589
16,650,6.476973,2.772589
16,700,6.55108,2.772589
16,1250,7.130899,2.772589
16,700,6.55108,2.772589
16,650,6.476973,2.772589
16,900,6.802395,2.772589
16,750,6.620073,2.772589
16,900,6.802395,2.772589
16,900,6.802395,2.772589
16,950,6.856462,2.772589
16,900,6.802395,2.772589
16,1000,6.907755,2.772589
16,900,6.802395,2.772589
16,1100,7.003066,2.772589
16,1250,7.130899,2.772589
16,1325,7.189168,2.772589
16,1325,7.189168,2.772589
16,1275,7.150702,2.772589
17,50,3.912023,2.833213
17,6.25,1.832582,2.833213
17,6.25,1.832582,2.833213
17,25,3.218876,2.833213
17,6.25,1.832582,2.833213
17,100,4.60517,2.833213
17,25,3.218876,2.833213
17,25,3.218876,2.833213
17,25,3.218876,2.833213
17,25,3.218876,2.833213
17,206.25,5.329089,2.833213
17,31.25,3.442019,2.833213
17,106.25,4.665795,2.833213
17,106.25,4.665795,2.833213
17,56.25,4.029806,2.833213
17,6.25,1.832582,2.833213
17,256.25,5.546154,2.833213
17,525,6.263398,2.833213
17,25,3.218876,2.833213
17,25,3.218876,2.833213
17,25,3.218876,2.833213
17,31.25,3.442019,2.833213
17,75,4.317488,2.833213
17,125,4.828314,2.833213
17,525,6.263398,2.833213
17,50,3.912023,2.833213
17,50,3.912023,2.833213
17,31.25,3.442019,2.833213
17,50,3.912023,2.833213
17,50,3.912023,2.833213
17,50,3.912023,2.833213
17,56.25,4.029806,2.833213
17,50,3.912023,2.833213
17,100,4.60517,2.833213
17,200,5.298317,2.833213
17,150,5.010635,2.833213
17,106.25,4.665795,2.833213
17,100,4.60517,2.833213
17,250,5.521461,2.833213
17,150,5.010635,2.833213
17,250,5.521461,2.833213
17,156.25,5.051457,2.833213
17,206.25,5.329089,2.833213
17,400,5.991465,2.833213
17,275,5.616771,2.833213
17,525,6.263398,2.833213
17,1150,7.047517,2.833213
18,250,5.521461,2.890372
18,350,5.857933,2.890372
18,100,4.60517,2.890372
18,356.25,5.875633,2.890372
18,156.25,5.051457,2.890372
18,506.25,6.227031,2.890372
18,525,6.263398,2.890372
18,300,5.703783,2.890372
18,600,6.39693,2.890372
18,350,5.857933,2.890372
18,100,4.60517,2.890372
18,450,6.109248,2.890372
18,350,5.857933,2.890372
18,200,5.298317,2.890372
18,350,5.857933,2.890372
18,200,5.298317,2.890372
18,450,6.109248,2.890372
18,500,6.214608,2.890372
18,650,6.476973,2.890372
18,900,6.802395,2.890372
18,400,5.991465,2.890372
18,500,6.214608,2.890372
18,500,6.214608,2.890372
18,400,5.991465,2.890372
18,350,5.857933,2.890372
18,650,6.476973,2.890372
18,400,5.991465,2.890372
18,250,5.521461,2.890372
18,350,5.857933,2.890372
18,500,6.214608,2.890372
18,450,6.109248,2.890372
18,550,6.309918,2.890372
18,550,6.309918,2.890372
18,400,5.991465,2.890372
18,450,6.109248,2.890372
18,300,5.703783,2.890372
18,400,5.991465,2.890372
18,450,6.109248,2.890372
18,350,5.857933,2.890372
18,550,6.309918,2.890372
18,400,5.991465,2.890372
18,450,6.109248,2.890372
18,450,6.109248,2.890372
18,450,6.109248,2.890372
18,550,6.309918,2.890372
18,550,6.309918,2.890372
18,550,6.309918,2.890372
18,350,5.857933,2.890372
18,600,6.39693,2.890372
18,600,6.39693,2.890372
18,450,6.109248,2.890372
18,500,6.214608,2.890372
18,400,5.991465,2.890372
18,600,6.39693,2.890372
18,600,6.39693,2.890372
18,600,6.39693,2.890372
18,750,6.620073,2.890372
18,750,6.620073,2.890372
18,600,6.39693,2.890372
18,500,6.214608,2.890372
18,500,6.214608,2.890372
18,500,6.214608,2.890372
18,500,6.214608,2.890372
18,450,6.109248,2.890372
18,500,6.214608,2.890372
18,350,5.857933,2.890372
18,256.25,5.546154,2.890372
18,600,6.39693,2.890372
18,500,6.214608,2.890372
18,450,6.109248,2.890372
18,350,5.857933,2.890372
18,400,5.991465,2.890372
18,500,6.214608,2.890372
18,450,6.109248,2.890372
18,450,6.109248,2.890372
18,400,5.991465,2.890372
18,500,6.214608,2.890372
18,500,6.214608,2.890372
18,700,6.55108,2.890372
18,700,6.55108,2.890372
18,700,6.55108,2.890372
18,600,6.39693,2.890372
18,700,6.55108,2.890372
18,600,6.39693,2.890372
18,600,6.39693,2.890372
18,550,6.309918,2.890372
18,600,6.39693,2.890372
18,550,6.309918,2.890372
18,450,6.109248,2.890372
18,850,6.745236,2.890372
18,700,6.55108,2.890372
18,700,6.55108,2.890372
18,550,6.309918,2.890372
18,700,6.55108,2.890372
18,500,6.214608,2.890372
18,700,6.55108,2.890372
18,550,6.309918,2.890372
18,600,6.39693,2.890372
18,700,6.55108,2.890372
18,550,6.309918,2.890372
18,450,6.109248,2.890372
18,550,6.309918,2.890372
18,700,6.55108,2.890372
18,600,6.39693,2.890372
18,450,6.109248,2.890372
18,600,6.39693,2.890372
18,850,6.745236,2.890372
18,600,6.39693,2.890372
18,700,6.55108,2.890372
18,750,6.620073,2.890372
18,600,6.39693,2.890372
18,850,6.745236,2.890372
18,700,6.55108,2.890372
18,650,6.476973,2.890372
18,650,6.476973,2.890372
18,950,6.856462,2.890372
